company_id,category,year_month,monthly_total,n_transactions,lag_1,lag_2,lag_3,roll_mean_3,roll_std_3,yoy_same_month,yoy_pct_change,pct_change_prev,is_sparse_category,fallback_used,seasonal_peak_flag,external_signal_index,confidence_flag,generated_at,snapshot_version,change_log
2,Hotel,2023-08-01,130467.42,21,191967.69,160101.18,93969.94,148679.6,49987.29,87813.57,0.4857,-0.3204,FALSE,FALSE,FALSE,1.0751,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2023-09-01,138638.48,36,130467.42,191967.69,160101.18,160845.43,30756.89,90557.41,0.5309,0.0626,FALSE,FALSE,FALSE,0.991,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2023-10-01,207718.47,32,138638.48,130467.42,191967.69,153691.2,33399.24,130009.73,0.5977,0.4983,FALSE,FALSE,TRUE,1.0526,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2023-11-01,333522.72,26,207718.47,138638.48,130467.42,158941.46,42439.24,339222.46,-0.0168,0.6056,FALSE,FALSE,TRUE,1.0081,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2024-02-01,143747.67,27,201608.28,316301.83,333522.72,283810.94,71708.42,135395.9,0.0617,-0.287,FALSE,FALSE,FALSE,1.0615,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2024-06-01,228894.67,24,195686.07,291806.35,143747.67,210413.36,75119.99,160101.18,0.4297,0.1697,FALSE,FALSE,FALSE,1.1079,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2024-11-01,160605.49,35,298375.26,175154.02,208930.46,227486.58,63671.94,333522.72,-0.5185,-0.4617,FALSE,FALSE,TRUE,1.0488,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Hotel,2024-12-01,196119.14,33,160605.49,298375.26,175154.02,211378.26,75691.97,316301.83,-0.38,0.2211,FALSE,FALSE,TRUE,1.0725,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2022-08-01,59098.17,37,0.0,0.0,0.0,0.0,0.0,0.0,,,TRUE,TRUE,FALSE,1.0226,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,pct_prev_null_lag1_zero,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Food,2022-10-01,47753.02,29,131225.05,59098.17,0.0,95161.61,51001.41,0.0,,-0.6361,TRUE,TRUE,FALSE,1.029,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Food,2022-11-01,27643.25,29,47753.02,131225.05,59098.17,79358.75,45274.31,0.0,,-0.4211,FALSE,TRUE,FALSE,0.9944,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-01-01,146130.52,43,153633.11,27643.25,47753.02,76343.13,67686.09,0.0,,-0.0488,FALSE,TRUE,TRUE,1.0338,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-02-01,48492.66,31,146130.52,153633.11,27643.25,109135.63,70674.1,0.0,,-0.6682,FALSE,TRUE,FALSE,0.9898,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-04-01,110634.47,30,57766.21,48492.66,146130.52,84129.8,53894.03,0.0,,0.9152,FALSE,TRUE,FALSE,1.06,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-05-01,53914.64,28,110634.47,57766.21,48492.66,72297.78,33522.77,0.0,,-0.5127,FALSE,TRUE,FALSE,1.0411,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-06-01,80374.27,30,53914.64,110634.47,57766.21,74105.11,31693.92,0.0,,0.4908,FALSE,TRUE,TRUE,1.0713,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-07-01,128229.86,25,80374.27,53914.64,110634.47,81641.13,28381.13,0.0,,0.5954,FALSE,TRUE,TRUE,1.0396,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Food,2023-10-01,50573.64,28,73008.7,34321.46,128229.86,78520.01,47196.16,47753.02,0.0591,-0.3073,FALSE,FALSE,FALSE,0.9992,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2023-11-01,94325.19,27,50573.64,73008.7,34321.46,52634.6,19425.79,27643.25,2.4122,0.8651,FALSE,FALSE,FALSE,1.0811,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2023-12-01,154556.24,33,94325.19,50573.64,73008.7,72635.84,21878.16,153633.11,0.006,0.6385,FALSE,FALSE,TRUE,1.0837,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-02-01,84026.3,26,154556.24,94325.19,50573.64,99818.36,52208.49,48492.66,0.7328,-0.4563,FALSE,FALSE,FALSE,1.0346,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-04-01,96111.91,31,59709.43,84026.3,154556.24,99430.66,49264.08,110634.47,-0.1313,0.6097,FALSE,FALSE,FALSE,1.0245,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-06-01,115799.0,30,128912.93,96111.91,59709.43,94911.42,34617.37,80374.27,0.4407,-0.1017,FALSE,FALSE,TRUE,1.1003,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-07-01,114176.84,37,115799.0,128912.93,96111.91,113607.95,16509.91,128229.86,-0.1096,-0.014,FALSE,FALSE,TRUE,1.0617,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-08-01,81038.9,27,114176.84,115799.0,128912.93,119629.59,8080.42,34321.46,1.3612,-0.2902,FALSE,FALSE,FALSE,1.0987,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-10-01,101960.28,34,164372.55,81038.9,114176.84,119862.76,41956.78,50573.64,1.0161,-0.3797,FALSE,FALSE,FALSE,1.0661,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-11-01,104517.17,25,101960.28,164372.55,81038.9,115790.58,43354.15,94325.19,0.1081,0.0251,FALSE,FALSE,FALSE,1.1127,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Food,2024-12-01,62179.16,32,104517.17,101960.28,164372.55,123616.67,35318.78,154556.24,-0.5977,-0.4051,FALSE,FALSE,TRUE,1.0445,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2022-10-01,41126.5,37,0.0,0.0,0.0,0.0,0.0,0.0,,,TRUE,TRUE,FALSE,1.0212,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,pct_prev_null_lag1_zero,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Office Supplies,2022-11-01,12159.76,29,41126.5,0.0,0.0,41126.5,0.0,0.0,,-0.7043,TRUE,TRUE,FALSE,0.9779,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Office Supplies,2023-01-01,15164.36,29,23880.98,12159.76,41126.5,25722.41,14570.9,0.0,,-0.365,FALSE,TRUE,TRUE,1.0038,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-02-01,26744.03,26,15164.36,23880.98,12159.76,17068.37,6088.16,0.0,,0.7636,FALSE,TRUE,FALSE,0.9975,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-03-01,56381.12,28,26744.03,15164.36,23880.98,21929.79,6031.38,0.0,,1.1082,FALSE,TRUE,FALSE,1.0251,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-04-01,29804.44,29,56381.12,26744.03,15164.36,32763.17,21257.42,0.0,,-0.4714,FALSE,TRUE,FALSE,1.0379,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-05-01,10613.78,31,29804.44,56381.12,26744.03,37643.2,16299.5,0.0,,-0.6439,FALSE,TRUE,FALSE,1.0244,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-06-01,30617.66,29,10613.78,29804.44,56381.12,32266.45,22982.79,0.0,,1.8847,FALSE,TRUE,FALSE,1.0437,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-08-01,7612.94,32,25980.88,30617.66,10613.78,22404.11,10470.62,0.0,,-0.707,FALSE,TRUE,FALSE,0.9996,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-09-01,74866.55,28,7612.94,25980.88,30617.66,21403.83,12166.2,0.0,,8.8341,FALSE,TRUE,TRUE,0.9938,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Office Supplies,2023-10-01,31473.15,33,74866.55,7612.94,25980.88,36153.46,34761.66,41126.5,-0.2347,-0.5796,FALSE,FALSE,FALSE,1.0317,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2023-11-01,10574.61,41,31473.15,74866.55,7612.94,37984.21,34096.3,12159.76,-0.1304,-0.664,FALSE,FALSE,FALSE,1.0935,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-01-01,27316.05,31,10574.61,31473.15,74866.55,38971.44,32795.3,15164.36,0.8013,1.5832,FALSE,FALSE,TRUE,1.048,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-05-01,21436.78,28,7401.58,42375.42,25453.1,25076.7,17489.96,10613.78,1.0197,1.8962,FALSE,FALSE,FALSE,1.0498,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-06-01,42445.75,18,21436.78,7401.58,42375.42,23737.93,17600.11,30617.66,0.3863,0.98,FALSE,FALSE,FALSE,1.0413,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-07-01,32629.98,34,42445.75,21436.78,7401.58,23761.37,17637.35,25980.88,0.2559,-0.2313,FALSE,FALSE,FALSE,1.0721,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-08-01,33403.14,31,32629.98,42445.75,21436.78,32170.84,10512.01,7612.94,3.3877,0.0237,FALSE,FALSE,FALSE,1.065,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-09-01,83047.17,33,33403.14,32629.98,42445.75,36159.62,5457.65,74866.55,0.1093,1.4862,FALSE,FALSE,TRUE,1.0495,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Office Supplies,2024-12-01,16496.75,38,83047.17,33403.14,32629.98,49693.43,28887.77,0.0,,-0.8014,FALSE,FALSE,FALSE,1.0727,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero"
2,Software,2022-08-01,119955.87,29,0.0,0.0,0.0,0.0,0.0,0.0,,,TRUE,TRUE,FALSE,1.0065,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,pct_prev_null_lag1_zero,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Software,2022-12-01,52688.02,25,35298.2,65870.23,119955.87,73708.1,42869.62,0.0,,0.4927,FALSE,TRUE,FALSE,0.9973,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-01-01,107057.31,29,52688.02,35298.2,65870.23,51285.48,15334.2,0.0,,1.0319,FALSE,TRUE,TRUE,1.0432,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-02-01,95560.25,27,107057.31,52688.02,35298.2,65014.51,37433.93,0.0,,-0.1074,FALSE,TRUE,FALSE,1.0171,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-03-01,41235.99,37,95560.25,107057.31,52688.02,85101.86,28653.77,0.0,,-0.5685,FALSE,TRUE,FALSE,0.9825,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-06-01,68933.62,33,63358.37,41235.99,95560.25,66718.2,27317.53,0.0,,0.088,FALSE,TRUE,FALSE,1.0018,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-08-01,50623.99,31,68933.62,63358.37,41235.99,57842.66,14649.47,0.0,,-0.2656,FALSE,TRUE,FALSE,1.0044,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-11-01,130589.31,33,100355.08,50623.99,68933.62,73304.23,25151.98,0.0,,0.3013,FALSE,TRUE,FALSE,1.0722,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Software,2023-12-01,77121.13,33,130589.31,100355.08,50623.99,93856.13,40376.85,52688.02,0.4637,-0.4094,FALSE,FALSE,FALSE,1.0717,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Software,2024-01-01,194115.31,29,77121.13,130589.31,100355.08,102688.51,26810.36,107057.31,0.8132,1.517,FALSE,FALSE,TRUE,1.0786,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Software,2024-02-01,56375.68,29,194115.31,77121.13,130589.31,133941.92,58569.1,95560.25,-0.4101,-0.7096,FALSE,FALSE,FALSE,1.0127,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Software,2024-04-01,115845.07,34,113971.26,56375.68,194115.31,121487.42,69176.74,0.0,,0.0164,FALSE,FALSE,FALSE,1.1016,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero"
2,Software,2024-05-01,103728.38,30,115845.07,113971.26,56375.68,95397.34,33806.73,63358.37,0.6372,-0.1046,FALSE,FALSE,FALSE,1.0723,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Software,2024-07-01,103745.12,27,127719.46,103728.38,115845.07,115764.3,11995.74,0.0,,-0.1877,FALSE,FALSE,TRUE,1.0895,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero"
2,Software,2024-08-01,151411.47,29,103745.12,127719.46,103728.38,111730.99,13846.43,50623.99,1.9909,0.4595,FALSE,FALSE,FALSE,1.0758,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Software,2024-10-01,75760.2,24,49705.73,151411.47,103745.12,101620.77,50886.14,0.0,,0.5242,FALSE,FALSE,FALSE,1.0667,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero"
2,Software,2024-12-01,194556.29,29,58335.15,75760.2,49705.73,61267.03,13272.37,77121.13,1.5227,2.3351,FALSE,FALSE,FALSE,1.0286,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Marketing,2022-10-01,292115.95,16,0.0,0.0,0.0,0.0,0.0,0.0,,,TRUE,TRUE,TRUE,1.0403,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,pct_prev_null_lag1_zero,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Marketing,2022-11-01,254150.87,33,292115.95,0.0,0.0,292115.95,0.0,0.0,,-0.13,TRUE,TRUE,TRUE,0.9901,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Marketing,2023-01-01,129531.8,35,79672.82,254150.87,292115.95,208646.55,113296.09,0.0,,0.6258,FALSE,TRUE,FALSE,1.0551,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-03-01,129232.87,29,129531.8,79672.82,254150.87,154451.83,89868.81,0.0,,-0.0023,FALSE,TRUE,TRUE,0.9893,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-04-01,76522.29,36,129232.87,129531.8,79672.82,112812.5,28700.19,0.0,,-0.4079,FALSE,TRUE,FALSE,0.989,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-05-01,168803.98,30,76522.29,129232.87,129531.8,111762.32,30519.13,0.0,,1.2059,FALSE,TRUE,FALSE,1.02,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-06-01,242979.43,27,168803.98,76522.29,129232.87,124853.05,46296.49,0.0,,0.4394,FALSE,TRUE,FALSE,1.0428,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-08-01,118065.79,31,242979.43,168803.98,76522.29,162768.57,83392.53,0.0,,-0.5141,FALSE,TRUE,FALSE,1.0575,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-10-01,117564.51,25,225989.11,118065.79,242979.43,195678.11,67748.96,0.0,,-0.4798,FALSE,TRUE,TRUE,1.0898,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-11-01,166241.61,25,117564.51,225989.11,118065.79,153873.14,62454.77,0.0,,0.414,FALSE,TRUE,TRUE,1.0896,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Marketing,2023-12-01,190405.36,35,166241.61,117564.51,225989.11,169931.74,54306.41,79672.82,1.3898,0.1454,FALSE,FALSE,FALSE,1.0838,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Marketing,2024-01-01,178599.57,29,190405.36,166241.61,117564.51,158070.49,37101.52,129531.8,0.3788,-0.062,FALSE,FALSE,FALSE,1.0808,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Marketing,2024-03-01,384396.21,31,369090.24,178599.57,190405.36,246031.72,106735.15,129232.87,1.9744,0.0415,FALSE,FALSE,TRUE,1.0734,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Marketing,2024-07-01,108120.55,29,154620.38,136785.69,384396.21,225267.43,138097.78,0.0,,-0.3007,FALSE,FALSE,FALSE,1.0352,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero"
2,Marketing,2024-08-01,107903.53,25,108120.55,154620.38,136785.69,133175.54,23459.19,118065.79,-0.0861,-0.002,FALSE,FALSE,FALSE,1.0343,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Marketing,2024-09-01,340287.72,26,107903.53,108120.55,154620.38,123548.15,26909.56,225989.11,0.5058,2.1536,FALSE,FALSE,TRUE,1.0946,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Marketing,2024-10-01,271327.49,33,340287.72,107903.53,108120.55,185437.27,134104.47,117564.51,1.3079,-0.2027,FALSE,FALSE,TRUE,1.0903,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2022-10-01,37828.18,28,0.0,0.0,0.0,0.0,0.0,0.0,,,TRUE,TRUE,FALSE,0.9703,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,pct_prev_null_lag1_zero,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Entertainment,2022-11-01,60843.55,32,37828.18,0.0,0.0,37828.18,0.0,0.0,,0.6084,TRUE,TRUE,FALSE,0.9786,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Entertainment,2023-02-01,22999.58,24,68106.52,44959.83,60843.55,57969.97,11837.88,0.0,,-0.6623,FALSE,TRUE,FALSE,1.0698,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-03-01,52321.96,30,22999.58,68106.52,44959.83,45355.31,22556.07,0.0,,1.2749,FALSE,TRUE,FALSE,1.0311,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-06-01,40365.19,43,18158.12,52321.96,22999.58,31159.89,18486.07,0.0,,1.223,FALSE,TRUE,TRUE,1.0665,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-07-01,23659.61,32,40365.19,18158.12,52321.96,36948.42,17336.31,0.0,,-0.4139,FALSE,TRUE,TRUE,1.0047,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-08-01,63797.99,34,23659.61,40365.19,18158.12,27394.31,11565.01,0.0,,1.6965,FALSE,TRUE,FALSE,1.0568,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-09-01,68106.37,31,63797.99,23659.61,40365.19,42607.6,20162.93,0.0,,0.0675,FALSE,TRUE,FALSE,1.0828,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-10-01,58473.49,37,68106.37,63797.99,23659.61,51854.66,24512.47,0.0,,-0.1414,FALSE,TRUE,FALSE,1.0202,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero,is_sparse_recomputed,confidence_recomputed"
2,Entertainment,2023-11-01,85105.02,32,58473.49,68106.37,63797.99,63459.28,4825.36,60843.55,0.3988,0.4554,FALSE,FALSE,FALSE,1.0248,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2023-12-01,132211.82,28,85105.02,58473.49,68106.37,70561.63,13484.47,44959.83,1.9407,0.5535,FALSE,FALSE,TRUE,1.0796,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2024-03-01,133196.91,26,30364.64,77040.5,132211.82,79872.32,50982.61,52321.96,1.5457,3.3866,FALSE,FALSE,FALSE,1.0816,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2024-05-01,44393.06,26,63391.21,133196.91,30364.64,75650.92,52500.9,0.0,,-0.2997,FALSE,FALSE,FALSE,1.0858,2,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,yoy_pct_null_yoy_same_zero"
2,Entertainment,2024-06-01,106344.02,39,44393.06,63391.21,133196.91,80327.06,46761.61,40365.19,1.6345,1.3955,FALSE,FALSE,TRUE,1.0759,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2024-09-01,107116.62,28,115319.35,106344.02,44393.06,88685.48,38619.98,68106.37,0.5728,-0.0711,FALSE,FALSE,FALSE,1.0835,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2024-10-01,19708.07,27,107116.62,115319.35,106344.02,109593.33,4973.9,58473.49,-0.663,-0.816,FALSE,FALSE,FALSE,1.0667,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Entertainment,2024-11-01,41775.64,27,19708.07,107116.62,115319.35,80714.68,52992.23,85105.02,-0.5091,1.1197,FALSE,FALSE,FALSE,1.1123,2,2025-09-01T02:12:00Z,v2025-09-agg-12,recomputed_roll_mean_std
2,Utilities,2022-12-01,41995.67,29,0.0,0.0,0.0,0.0,0.0,0.0,,,TRUE,TRUE,FALSE,1.0061,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"recomputed_roll_mean_std,pct_prev_null_lag1_zero,yoy_pct_null_yoy_same_zero,confidence_recomputed"
2,Utilities,2023-01-01,38267.17,26,41995.67,0.0,0.0,41995.67,0.0,0.0,,-0.0888,TRUE,TRUE,TRUE,1.0301,1,2025-09-01T02:12:00Z,v2025-09-agg-12,"yoy_pct_null_yoy_same_zero,confidence_recomputed"
